2.000000000000000111e-01,1.324987030029297075e-01,1.061161180496215906e+01,4.080000000000000071e+00,0.000000000000000000e+00
2.000256308759035262e-01,1.375321960449218950e-01,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
2.000740203107179704e-01,2.343110656738281450e-01,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
2.005925562122433947e-01,1.324987030029297075e-01,1.011373134613037195e+01,4.080000000000000071e+00,0.000000000000000000e+00
2.008414962032407103e-01,1.324987030029297075e-01,9.615851364135743040e+00,4.080000000000000071e+00,3.750000000000000000e+05
2.018529363218369843e-01,3.310880279541015825e-01,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
2.019013257566514286e-01,4.278668975830078325e-01,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
2.034056704460041887e-01,1.324987030029297075e-01,9.117971382141114134e+00,4.080000000000000071e+00,0.000000000000000000e+00
2.036546104370015042e-01,1.324987030029297075e-01,8.620091400146485228e+00,4.080000000000000071e+00,3.750000000000000000e+05
2.056518593434271125e-01,5.246438598632812145e-01,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
2.057002487782415567e-01,6.214227294921874645e-01,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
2.081904022554234013e-01,1.324987030029297075e-01,8.122211418151856321e+00,4.080000000000000071e+00,0.000000000000000000e+00
2.084393422464207168e-01,1.324987030029297075e-01,7.624331436157226527e+00,4.080000000000000071e+00,3.750000000000000000e+05
2.114223999406758259e-01,7.181996917724609020e-01,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
2.114707893754902701e-01,8.149785614013671520e-01,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
2.149467516405015044e-01,1.324987030029297075e-01,7.126451454162597621e+00,4.080000000000000071e+00,0.000000000000000000e+00
2.151956921083359731e-01,1.324987030029297075e-01,6.628570518493652308e+00,4.080000000000000071e+00,3.750000000000000000e+05
2.191645598538726758e-01,9.117574310302734020e-01,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
2.192129483350128138e-01,1.008534393310546839e+00,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
2.236747202976228088e-01,1.324987030029297075e-01,6.130690536499023402e+00,4.080000000000000071e+00,0.000000000000000000e+00
2.239236602886201244e-01,1.324987030029297075e-01,5.632810554504394496e+00,4.080000000000000071e+00,3.750000000000000000e+05
2.288783368219862446e-01,1.105313262939453089e+00,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
2.289267253031263827e-01,1.202090225219726527e+00,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
2.343743060535658784e-01,1.324987030029297075e-01,5.134930572509765589e+00,4.080000000000000071e+00,0.000000000000000000e+00
2.346232460445631940e-01,1.324987030029297075e-01,4.637050590515136683e+00,4.080000000000000071e+00,3.750000000000000000e+05
2.405637313657587595e-01,1.298869094848632777e+00,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
2.406121208005732037e-01,1.395647964477539027e+00,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
2.470455106925249222e-01,1.324987030029297075e-01,4.139170608520507777e+00,4.080000000000000071e+00,0.000000000000000000e+00
2.472944506835222378e-01,1.324987030029297075e-01,3.641290626525878871e+00,4.080000000000000071e+00,3.750000000000000000e+05
2.542207447925473041e-01,1.492424926757812464e+00,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
2.542691342273617483e-01,1.589203796386718714e+00,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
2.616883329071428843e-01,1.324987030029297075e-01,3.143410644531249964e+00,4.080000000000000071e+00,0.000000000000000000e+00
2.619372733749773530e-01,1.324987030029297075e-01,2.645529708862304652e+00,4.080000000000000071e+00,3.750000000000000000e+05
2.698493771816012354e-01,1.685980758666992152e+00,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
2.698977666164156797e-01,1.782759628295898402e+00,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
2.783027749937956319e-01,1.324987030029297075e-01,2.147649726867675746e+00,4.080000000000000071e+00,0.000000000000000000e+00
2.785517149847929197e-01,1.324987030029297075e-01,1.649769744873046839e+00,4.080000000000000071e+00,3.750000000000000000e+05
2.874496279329289972e-01,1.879538497924804652e+00,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
2.874980164140691352e-01,1.976315460205078089e+00,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
2.968888326695092728e-01,1.324987030029297075e-01,1.151890716552734339e+00,4.080000000000000071e+00,0.000000000000000000e+00
2.971377731373437414e-01,1.324987030029297075e-01,6.540097808837890270e-01,4.080000000000000071e+00,3.750000000000000000e+05
3.070214948733092641e-01,2.073094329833984339e+00,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
3.070698833544494022e-01,2.169871292114257777e+00,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
3.174465083977190405e-01,1.324987030029297075e-01,1.561307525634765825e-01,4.080000000000000071e+00,0.000000000000000000e+00
3.174940915813179165e-01,2.246846771240234575e-01,1.325006103515625200e-01,4.080000000000000071e+00,3.750000000000000000e+05
3.278941105562898084e-01,2.266650161743164027e+00,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
3.279424990374299465e-01,2.363427124023437464e+00,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
3.383425176587194771e-01,3.214635467529297075e-01,1.325006103515625200e-01,4.080000000000000071e+00,0.000000000000000000e+00
3.383909061398596152e-01,4.182405090332031450e-01,1.325006103515625200e-01,4.080000000000000071e+00,3.750000000000000000e+05
3.487909251148315071e-01,2.460205993652343714e+00,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
3.488393145496459513e-01,2.556984863281249964e+00,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
3.592393335246178432e-01,5.150193786621093395e-01,1.325006103515625200e-01,4.080000000000000071e+00,0.000000000000000000e+00
3.592877220057579812e-01,6.117963409423827770e-01,1.325006103515625200e-01,4.080000000000000071e+00,3.750000000000000000e+05
3.696877409807298731e-01,2.653761825561523402e+00,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
3.697361304155443174e-01,2.750540695190429652e+00,1.063750120162963952e+01,4.080000000000000071e+00,3.750000000000000000e+05
3.801361493905162092e-01,7.085752105712890270e-01,1.325006103515625200e-01,4.080000000000000071e+00,0.000000000000000000e+00
3.801845388253306535e-01,8.053540802001952770e-01,1.325006103515625200e-01,4.080000000000000071e+00,3.750000000000000000e+05
3.905845574466201842e-01,2.847317657470703089e+00,1.063750120162963952e+01,4.080000000000000071e+00,0.000000000000000000e+00
