2.000000000000000111e-01,9.534382438659667613e-01,1.325006103515625200e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.008008493589640842e-01,1.325001335144043169e-01,2.043237304687500200e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.008485311674357565e-01,1.325001335144043169e-01,2.996873474121093950e-01,3.359999999999999876e+00,5.000000000000000000e+04
2.027127104315677997e-01,2.043441019058227504e+00,1.325006103515625200e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.032577118191639387e-01,3.133443794250488246e+00,1.325006103515625200e-01,3.359999999999999876e+00,5.000000000000000000e+04
2.061852209884639797e-01,1.325001335144043169e-01,3.950509643554687700e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.062329027969356521e-01,1.325001335144043169e-01,4.904145812988281450e-01,3.359999999999999876e+00,5.000000000000000000e+04
2.102237418714036632e-01,4.223446569442748988e+00,1.325006103515625200e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.107687432589998022e-01,5.313449344635009730e+00,1.325006103515625200e-01,3.359999999999999876e+00,5.000000000000000000e+04
2.158229119155320452e-01,1.325001335144043169e-01,5.857743835449218395e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.158705937240037176e-01,1.325001335144043169e-01,6.811380004882812145e-01,3.359999999999999876e+00,5.000000000000000000e+04
2.219880920548860936e-01,6.403451881408691371e+00,1.325006103515625200e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.225330935616915140e-01,7.493454895019531214e+00,1.325006103515625200e-01,3.359999999999999876e+00,5.000000000000000000e+04
2.297139220285593086e-01,1.325001335144043169e-01,7.765016174316405895e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.297616038370309810e-01,1.325001335144043169e-01,8.718652343749999645e-01,3.359999999999999876e+00,5.000000000000000000e+04
2.380057619782490197e-01,8.583457431793213743e+00,1.325006103515625200e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.385507634850544401e-01,9.673460445404053587e+00,1.325006103515625200e-01,3.359999999999999876e+00,5.000000000000000000e+04
2.478582517622579806e-01,1.325001335144043169e-01,9.672288513183593395e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.479059316633810406e-01,1.325001335144043169e-01,1.062588653564453089e+00,3.359999999999999876e+00,5.000000000000000000e+04
2.573734450345299130e-01,9.837500057220459837e+00,2.135133361816406450e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.574211268430016131e-01,9.837500057220459837e+00,3.088769531250000200e-01,3.359999999999999876e+00,5.000000000000000000e+04
2.668886402141504854e-01,1.325001335144043169e-01,1.157952270507812464e+00,3.359999999999999876e+00,0.000000000000000000e+00
2.669363220226221856e-01,1.325001335144043169e-01,1.253315887451171839e+00,3.359999999999999876e+00,5.000000000000000000e+04
2.764038357168737692e-01,9.837500057220459837e+00,4.042367553710937700e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.764515175253454693e-01,9.837500057220459837e+00,4.996003723144531450e-01,3.359999999999999876e+00,5.000000000000000000e+04
2.859190312195970529e-01,1.325001335144043169e-01,1.348679504394531214e+00,3.359999999999999876e+00,0.000000000000000000e+00
2.859667130280687530e-01,1.325001335144043169e-01,1.444043121337890589e+00,3.359999999999999876e+00,5.000000000000000000e+04
2.954342267223203367e-01,9.837500057220459837e+00,5.949639892578124645e-01,3.359999999999999876e+00,0.000000000000000000e+00
2.954819085307920368e-01,9.837500057220459837e+00,6.903276062011718395e-01,3.359999999999999876e+00,5.000000000000000000e+04
3.049494219019409091e-01,1.325001335144043169e-01,1.539402923583984339e+00,3.359999999999999876e+00,0.000000000000000000e+00
3.049971037104126093e-01,1.325001335144043169e-01,1.634766540527343714e+00,3.359999999999999876e+00,5.000000000000000000e+04
3.144646170815614816e-01,9.837500057220459837e+00,7.856912231445312145e-01,3.359999999999999876e+00,0.000000000000000000e+00
3.145122988900331817e-01,9.837500057220459837e+00,8.810548400878905895e-01,3.359999999999999876e+00,5.000000000000000000e+04
3.239798122611820541e-01,1.325001335144043169e-01,1.730130157470703089e+00,3.359999999999999876e+00,0.000000000000000000e+00
3.240274940696537542e-01,1.325001335144043169e-01,1.825493774414062464e+00,3.359999999999999876e+00,5.000000000000000000e+04
3.334950077639053378e-01,9.837500057220459837e+00,9.764146423339843395e-01,3.359999999999999876e+00,0.000000000000000000e+00
3.335426895723770380e-01,9.837500057220459837e+00,1.071778259277343714e+00,3.359999999999999876e+00,5.000000000000000000e+04
3.430102032666286216e-01,1.325001335144043169e-01,1.920857391357421839e+00,3.359999999999999876e+00,0.000000000000000000e+00
3.430578831677516538e-01,1.325001335144043169e-01,2.016217193603515589e+00,3.359999999999999876e+00,5.000000000000000000e+04
3.525253965389005262e-01,9.837500057220459837e+00,1.167141876220703089e+00,3.359999999999999876e+00,0.000000000000000000e+00
3.525730783473722263e-01,9.837500057220459837e+00,1.262505493164062464e+00,3.359999999999999876e+00,5.000000000000000000e+04
3.620405917185210987e-01,1.325001335144043169e-01,2.111580810546874964e+00,3.359999999999999876e+00,0.000000000000000000e+00
3.620882735269927988e-01,1.325001335144043169e-01,2.206944427490234339e+00,3.359999999999999876e+00,5.000000000000000000e+04
3.715557868981416711e-01,9.837500057220459837e+00,1.357869110107421839e+00,3.359999999999999876e+00,0.000000000000000000e+00
3.716034667992647034e-01,9.837500057220459837e+00,1.453228912353515589e+00,3.359999999999999876e+00,5.000000000000000000e+04
3.810709804935162870e-01,1.325001335144043169e-01,2.302308044433593714e+00,3.359999999999999876e+00,0.000000000000000000e+00
3.811186623019879871e-01,1.325001335144043169e-01,2.397671661376953089e+00,3.359999999999999876e+00,5.000000000000000000e+04
3.905861759962395707e-01,9.837500057220459837e+00,1.548592529296874964e+00,3.359999999999999876e+00,0.000000000000000000e+00
